timesteps,run0
0,-8178.825628949343
32,-7773.035994893038
64,-8135.402703711978
96,-9773.393707918392
128,-8364.442969526768
160,-9073.134605182213
192,-8988.820754187485
224,-9389.010438012794
256,-8371.71786376269
288,-8565.47497169477
320,-9349.013564967472
