timesteps,run0
0,-348.8798368849875
163840,-115.81455163225256
327680,31.01342042610936
491520,84.12018607128051
655360,94.62331691320908
819200,103.91149758402155
983040,98.47371384522718
1146880,142.89955130780987
1310720,146.756855921479
1474560,148.22033061882692
1638400,181.28465584759996
1802240,156.37094517691114
1966080,156.76884116181176
2129920,177.46279231981785
2293760,202.85701282209908
2457600,206.91940913404832
2621440,203.71284732172703
2785280,291.0494792264966
2949120,195.6712515638986
3112960,235.27711447002582
3276800,240.85074475937773
3440640,216.17445870735472
3604480,259.16874920230225
3768320,251.3785867101013
3932160,242.25403490996405
4096000,277.5103900396806
4259840,311.29680828000403
4423680,236.39821472360128
4587520,215.06421029377046
4751360,293.95831784414736
4915200,306.56917620211533
5079040,246.00874827362563
5242880,281.6257519191646
5406720,259.80600994733777
5570560,274.8419243705857
5734400,323.04895958909117
5898240,313.0524071986235
6062080,325.1230295912193
6225920,274.7960938125409
6389760,387.2473049715256
6553600,313.0225121761129
6717440,368.07885481190425
6881280,312.0225447843763
7045120,309.735239686639
7208960,315.05125663422217
7372800,361.1670637393016
7536640,288.92411656582954
7700480,323.71910110977564
7864320,290.33082639436714
8028160,349.9129400232498
8192000,322.1278155810499
8355840,316.5038031831749
8519680,377.07799754194883
8683520,371.0502010613139
8847360,335.9024086282837
9011200,312.7030934595046
9175040,338.66249047850886
9338880,318.88414861712954
9502720,269.0735757982553
9666560,354.2191057016441
9830400,333.53415535169944
9994240,365.6710039746202
10158080,366.9415008378902
10321920,334.1071786018714
10485760,433.23589967355497
10649600,363.5259164852485
10813440,335.8995537459178
10977280,331.3999663920531
11141120,375.060096936901
11304960,328.74039172462545
11468800,341.2961447024856
11632640,367.11613341665264
11796480,332.3581569750288
11960320,353.7423355139756
12124160,316.60459253322847
12288000,387.1554923413976
12451840,360.7092300281377
12615680,344.11770031296845
12779520,366.1715403626438
12943360,292.2981881741995
13107200,395.5589183597949
13271040,302.7967381548796
13434880,361.021616659511
13598720,355.9038976790623
13762560,364.69748953272733
13926400,330.9593927164699
14090240,275.5540108959065
14254080,365.7056023073441
14417920,368.02281907166395
14581760,327.25406947433095
14745600,367.99917698720924
14909440,360.02741953175354
15073280,401.9652464503719
15237120,371.6514967584826
15400960,414.9372796239963
15564800,435.44483954053845
15728640,366.5081828617351
15892480,363.20217194530875
16056320,334.01482806485143
16220160,317.5006428751324
16384000,316.7455055483802
16547840,350.6441841183319
16711680,357.46830281772935
16875520,419.2410760057099
17039360,335.9259022567596
17203200,415.9523581762409
17367040,401.7436511993432
17530880,400.8489809600218
17694720,382.38458246913217
17858560,386.6025301160837
18022400,377.4542036089187
18186240,374.1663570570908
18350080,380.91537458432066
18513920,355.1643485434606
18677760,369.9406072207965
18841600,339.4905302494239
19005440,393.79131919961367
19169280,359.3454729326304
19333120,367.71984380938477
19496960,382.0332968556115
19660800,349.99054937634537
19824640,350.6460405036178
19988480,345.913156500487
20152320,362.4761986279297
20316160,379.4852291434731
20480000,313.7443312937297
20643840,360.9626406865336
20807680,325.5932240049739
20971520,345.9730002323392
21135360,401.79650008895976
21299200,416.6692852085103
21463040,350.5519539250008
21626880,402.07796771222786
21790720,386.3965092508665
21954560,322.15973440752794
22118400,386.4722603400679
22282240,342.9838228647993
22446080,374.2358030512562
22609920,372.4144535185368
22773760,416.1192248976407
22937600,378.7422231822778
23101440,429.8296169778985
23265280,355.90452030289737
23429120,417.98740410875865
23592960,342.09873696245813
23756800,460.4364414300671
23920640,353.6569860472378
24084480,310.6995006670371
24248320,408.3369043950139
24412160,384.9850242064643
24576000,399.47355483182344
