iterations,run0
0,4.570215826735953e-06
163840,7.319129548797665e-06
327680,0.021842091447771175
491520,5.204141641379177
655360,8.801972386358875
819200,15.744276036195677
983040,28.70563128193709
1146880,32.027019472471736
1310720,36.03696541643702
1474560,47.068775469305855
1638400,57.14379570788162
1802240,59.903666422391275
1966080,60.724455084901344
2129920,52.207078361636285
2293760,60.75131515762467
2457600,79.20869380396331
2621440,73.08007983621779
2785280,87.82563338039459
2949120,69.8246299680908
3112960,96.06831001310572
3276800,79.96472279621801
3440640,69.09487524151379
3604480,81.1935318484459
3768320,89.75275645210391
3932160,91.4291910814529
4096000,84.97915584594315
4259840,91.70056319122075
4423680,90.00320513831602
4587520,98.60950476967022
4751360,113.06260748540585
4915200,124.86023841387318
5079040,109.18211087715662
5242880,103.49611866322128
5406720,108.90340704224052
5570560,114.23153635559045
5734400,116.55296620822422
5898240,127.49264782793433
6062080,108.74515517710785
6225920,106.88066105368513
6389760,119.41466340485937
6553600,105.39425632521166
6717440,92.54402135905603
6881280,114.19709486130904
7045120,120.61732760056725
7208960,120.47526823000389
7372800,110.83853282135304
7536640,127.02489675487239
7700480,119.06806404782013
7864320,106.32156790105834
8028160,106.00637445087702
8192000,120.89574770541988
8355840,136.40860535617378
8519680,111.19649796935693
8683520,113.40503845332388
8847360,122.11119780816156
9011200,128.2148177484879
9175040,109.02107527399082
9338880,105.76204520679256
9502720,116.94522836425857
9666560,129.6998329873575
9830400,120.37394202955362
9994240,97.61050906922559
10158080,117.58066380249221
10321920,120.35406452430308
10485760,131.4388860780114
10649600,105.18419660632307
10813440,111.24371872418507
10977280,128.12853824096797
11141120,113.11276804588731
11304960,115.80348231652694
11468800,115.55567544412841
11632640,133.41536156787546
11796480,133.18606174996557
11960320,139.28010179053751
12124160,133.877622455409
12288000,115.92777120660438
12451840,129.75729252798322
12615680,108.95649448396625
12779520,115.01376449488562
12943360,112.49217120795166
13107200,130.29551128664824
13271040,112.91118110554491
13434880,138.78786175309634
13598720,113.5444194725496
13762560,126.07208474846288
13926400,143.6447916449386
14090240,125.78351869764897
14254080,149.27947205349312
14417920,140.9781251538295
14581760,127.26085166170309
14745600,131.9639127149151
14909440,141.20308146164402
15073280,133.35460981497243
15237120,125.0403011361389
15400960,123.21595112322464
15564800,129.01850259697449
15728640,128.50713407437064
15892480,135.4693631472865
16056320,150.48663485705544
16220160,128.3998911769677
16384000,145.75852842555884
