timesteps,run0
0,-341.6060862309743
163840,-91.28464951206232
327680,27.07906436146716
491520,77.1329954120004
655360,98.45404754982218
819200,108.13125388943226
983040,122.58807624089734
1146880,138.14837937898258
1310720,125.73404342917003
1474560,153.25497620802273
1638400,152.40466189560087
1802240,171.00687512409516
1966080,176.61886167490212
2129920,181.19702155173405
2293760,200.031334541964
2457600,189.50644420132696
2621440,264.4063443696437
2785280,210.62700790322472
2949120,230.02417562487207
3112960,211.1490401140213
3276800,218.4668643868768
3440640,225.08676911358464
3604480,234.26348976476854
3768320,214.98279954872
3932160,213.52385985499075
4096000,218.12782442590824
4259840,241.3343314071878
4423680,213.99355501718549
4587520,218.56919823247628
4751360,292.97446681097796
4915200,280.3478336178242
5079040,235.76235461192275
5242880,233.3867023042907
5406720,197.89544811159215
5570560,298.0786915423009
5734400,200.75209303129367
5898240,254.3703687994809
6062080,218.6146493571512
6225920,280.40868775601587
6389760,242.33040029587798
6553600,270.344203652396
6717440,247.50425407863113
6881280,273.0656943343094
7045120,252.2170180416667
7208960,226.01459661609817
7372800,253.27687458299087
7536640,331.5813160079128
7700480,277.5321111855956
7864320,287.91136333968984
8028160,295.4272516183061
8192000,287.66595596784634
8355840,259.8869623772477
8519680,280.09167810809214
8683520,230.776027385035
8847360,363.2490037045444
9011200,273.56119948048075
9175040,216.85192555376582
9338880,246.94965682370966
9502720,330.4908104839079
9666560,269.7256001405874
9830400,280.5731753181843
9994240,218.37706984502458
10158080,312.781820122011
10321920,245.86649152962866
10485760,266.2052310748862
10649600,305.2546257550087
10813440,259.5478279870478
10977280,295.07647543433
11141120,335.22780435105716
11304960,279.6593370405844
11468800,286.79151998626264
11632640,293.7097736109365
11796480,290.0607631621608
11960320,335.44582971506276
12124160,274.1349765095259
12288000,272.59025491441963
12451840,322.6994424964565
12615680,340.21762350091143
12779520,261.3737254690652
12943360,255.07309932663955
13107200,250.0238763818446
13271040,309.7856347376796
13434880,307.4667606026991
13598720,322.252776517299
13762560,299.89554104351913
13926400,318.6951681559709
14090240,271.5070213838951
14254080,285.55029629127057
14417920,274.8097412993549
14581760,235.5544656796701
14745600,266.3764195815305
14909440,277.7631062109956
15073280,292.5544817845957
15237120,301.88839628397966
15400960,276.4273825590775
15564800,328.3502348267177
15728640,301.28292041289535
15892480,299.4359265263029
16056320,289.4853121806423
16220160,282.4956464310863
16384000,275.5669019521512
