timesteps,run0
0,-447.1724543993219
163840,-67.71293457566624
327680,54.97906801915266
491520,89.23726560963614
655360,91.4506097997662
819200,112.34573809880912
983040,122.71361561401521
1146880,105.62312833079763
1310720,137.40510464212582
1474560,146.91936977461728
1638400,153.7946673689054
1802240,149.0359340292965
1966080,155.66373792545215
2129920,170.4607234220978
2293760,156.53136403727257
2457600,167.57206346406608
2621440,170.36650018768407
2785280,194.92939318019165
2949120,199.23781841900583
3112960,203.75210500684867
3276800,191.0195130653147
3440640,197.19175651417257
3604480,202.62807763677975
3768320,208.758866408701
3932160,242.80527742309198
4096000,227.61023280974774
4259840,227.04953445203515
4423680,200.55911265531205
4587520,233.72465119215354
4751360,232.90248683240117
4915200,235.6903673768048
5079040,204.264612960061
5242880,240.8073018812103
5406720,270.507205154298
5570560,230.21218497560292
5734400,234.4497636960103
5898240,206.1430240512685
6062080,225.25313675710896
6225920,223.62812075060486
6389760,253.5632907572355
6553600,231.7339293124006
6717440,248.67654217750467
6881280,249.2047667660381
7045120,247.0995116084386
7208960,247.8382045614184
7372800,244.81464442032183
7536640,218.9648716644068
7700480,239.1420177250193
7864320,244.13480375686558
8028160,242.08948583844463
8192000,231.61979451878184
8355840,222.3213235577797
8519680,260.94262490329265
8683520,243.8305461051105
8847360,257.1148653300396
9011200,214.14005732231556
9175040,255.43504261071405
9338880,239.10361621452194
9502720,238.78952448909183
9666560,250.8733108192218
9830400,255.86258517986428
9994240,232.88626941332802
10158080,286.41003902751856
10321920,232.08889350469556
10485760,241.8220694213699
10649600,272.18854743261244
10813440,309.57367424848434
10977280,254.45105503663206
11141120,263.60877914116224
11304960,269.40995856345955
11468800,248.60147494091896
11632640,294.97846467078875
11796480,252.3958291229733
11960320,241.76873480623388
12124160,284.6424037834542
12288000,282.5490749775589
12451840,264.8431753987285
12615680,227.28991906460163
12779520,246.27313152266126
12943360,276.40114994490654
13107200,252.32901192695724
13271040,225.56823327291556
13434880,232.69608013312939
13598720,239.91221948911752
13762560,231.3222759140885
13926400,265.8317959678664
14090240,238.43512853345052
14254080,292.59895516945636
14417920,269.70789553989465
14581760,279.5596228113038
14745600,282.4947276366964
14909440,298.2326275583954
15073280,238.10840574624848
15237120,248.90641771736347
15400960,258.4698765749876
15564800,256.3534104767869
15728640,277.2057428345379
15892480,217.9053016881174
16056320,288.7044753963218
16220160,238.73415626413967
16384000,199.12184667370695
