timesteps,run0
0,-288.51996234750993
163840,-71.72845270233614
327680,27.871566654664555
491520,63.94690624996914
655360,79.6849113733926
819200,113.35246959952946
983040,106.34110245283101
1146880,125.47273909542243
1310720,159.8375989850943
1474560,138.88697584414365
1638400,171.46692170228144
1802240,160.71438051685473
1966080,176.34750714505506
2129920,156.97934043688483
2293760,186.2537065596174
2457600,184.25609887562484
2621440,182.22132825718467
2785280,205.6050258417892
2949120,192.13428088883768
3112960,187.1947907778828
3276800,212.05833652029023
3440640,295.47957201703707
3604480,214.48885092064242
3768320,215.7847311870926
3932160,227.67566602296577
4096000,257.221550023361
4259840,291.10394832506245
4423680,238.59729547196372
4587520,230.7570001944604
4751360,187.03415892900424
4915200,251.5677345564567
5079040,232.91990672413263
5242880,262.65894677005366
5406720,242.16225384940464
5570560,217.4536285581417
5734400,220.43713578331761
5898240,299.9422126611252
6062080,269.9839165248362
6225920,240.781545238854
6389760,243.02900394942952
6553600,271.3696044934648
6717440,210.945709612243
6881280,280.8163613427829
7045120,225.9928153475994
7208960,263.4623447893394
7372800,276.388253643505
7536640,259.7642843031867
7700480,291.942338101061
7864320,255.17327579947613
8028160,276.84050668099
8192000,284.0040450717637
8355840,301.35619166737746
8519680,287.9194171115519
8683520,258.9323425490201
8847360,311.07834715383353
9011200,311.71862113554903
9175040,258.47112145211344
9338880,303.08700414848965
9502720,306.4601834584554
9666560,282.558157831855
9830400,326.81616675204003
9994240,314.88290274692486
10158080,318.42280668507254
10321920,349.0207401893554
10485760,272.28632763820895
10649600,297.13489852515437
10813440,283.1740242116481
10977280,266.060964605784
11141120,309.87136364901147
11304960,302.09387225732274
11468800,285.6607082462902
11632640,261.22152201776606
11796480,289.4638078349024
11960320,320.32020370170665
12124160,294.4561606388485
12288000,371.2997891306635
12451840,330.5814965408275
12615680,321.15654080595414
12779520,359.86550987748154
12943360,276.5318171547633
13107200,300.40478936031286
13271040,351.619855396404
13434880,305.37301474047007
13598720,239.90515915842022
13762560,317.03511425030507
13926400,315.9864015754261
14090240,266.6459759388225
14254080,297.3130611529056
14417920,312.01165227282115
14581760,273.2340748719069
14745600,310.8589097849278
14909440,275.11140362419644
15073280,301.8192019093074
15237120,276.5970081075418
15400960,313.80758924213313
15564800,323.2745300344514
15728640,292.39401595737905
15892480,328.098743423373
16056320,340.11298977842745
16220160,294.07650700083843
16384000,291.2889962238988
