timesteps,run0
0,-271.6329600588394
163840,-70.01694034225416
327680,56.814744330766054
491520,67.65978762165476
655360,84.00244064919225
819200,106.52527021294044
983040,119.37545041655355
1146880,135.87870981111047
1310720,173.68335440542717
1474560,171.78794821434468
1638400,181.15747542873387
1802240,174.9149243781209
1966080,178.84015038217402
2129920,201.91006909772656
2293760,207.41955237613863
2457600,202.80259731191714
2621440,207.95536452081004
2785280,248.70966522908202
2949120,214.16186346907534
3112960,206.58403129325683
3276800,226.23042413862265
3440640,268.1546780517953
3604480,234.06669799622142
3768320,241.06515603798096
3932160,231.46374406529947
4096000,225.66663766045215
4259840,244.33049782428398
4423680,258.37711339608194
4587520,293.16790051877854
4751360,254.0218693583568
4915200,273.927293579571
5079040,191.57891758491562
5242880,267.8493406606116
5406720,238.44054471176284
5570560,272.78510492812
5734400,304.94039733921795
5898240,341.29715780604477
6062080,300.47943410745756
6225920,265.2825968924384
6389760,319.73486376512926
6553600,268.44621119370703
6717440,246.07133628041103
6881280,239.6432801418888
7045120,279.6463553960188
7208960,265.7403755997156
7372800,299.7189849933308
7536640,285.8626265871932
7700480,347.72975588961685
7864320,278.40032727892776
8028160,335.70429177894164
8192000,322.82946845856804
8355840,253.6417089610115
8519680,294.2850236808048
8683520,285.8140291600774
8847360,325.44078637277926
9011200,257.1823544064421
9175040,279.38296529548967
9338880,278.59118020485334
9502720,281.4950784493672
9666560,325.0430698480931
9830400,293.5487642341339
9994240,295.410518742765
10158080,282.4133083759933
10321920,226.82263520662727
10485760,289.05690006707954
10649600,270.684170753298
10813440,277.1765797196798
10977280,302.1210811403597
11141120,295.16579089928945
11304960,296.80795803784264
11468800,335.75119127774747
11632640,277.05577532957443
11796480,317.2147149645311
11960320,232.72602916885842
12124160,257.4463837943114
12288000,295.2658632366185
12451840,267.75732435704833
12615680,305.28942300263463
12779520,327.1731459598715
12943360,331.907144274229
13107200,272.8732481152418
13271040,293.59735973766743
13434880,252.02251866056068
13598720,283.0742054291519
13762560,282.93309395465565
13926400,304.3076761542962
14090240,319.4230449382026
14254080,300.45231809128364
14417920,296.95992666044583
14581760,309.02741947420844
14745600,310.9026157463555
14909440,326.6687643821721
15073280,248.47860311821486
15237120,308.39609458506146
15400960,345.1936953370826
15564800,323.4873441910082
15728640,338.5616154032893
15892480,302.9472356324101
16056320,294.13727692057665
16220160,303.7350826207016
16384000,318.0355422856804
