timesteps,run0
0,-327.67415629198956
163840,-138.71698455845387
327680,8.224374291112357
491520,44.02375914143675
655360,65.65384359213672
819200,87.76214666699015
983040,96.96989336808491
1146880,113.91978440845743
1310720,112.40198072407084
1474560,135.36252128440398
1638400,128.2332925645937
1802240,142.92996575985114
1966080,131.00474878719547
2129920,133.73579606713824
2293760,161.84003864763645
2457600,159.39609900502688
2621440,152.84267298773855
2785280,184.3668702613127
2949120,198.83214449418784
3112960,200.6291640744884
3276800,188.76219048827997
3440640,204.98778506990948
3604480,189.52421973112718
3768320,184.0166057162824
3932160,211.93053924726635
4096000,231.59465676068208
4259840,229.80236591704303
4423680,231.8404629675626
4587520,220.9429744661389
4751360,216.83115792773964
4915200,238.18171208737752
5079040,220.99849889184324
5242880,230.26783697707603
5406720,246.18872664266442
5570560,232.13749225895793
5734400,258.8080076819999
5898240,284.1176238682257
6062080,229.26818104453642
6225920,266.17058064071205
6389760,248.09917633348383
6553600,258.5750647660971
6717440,295.04031226888293
6881280,302.5446002037381
7045120,270.22229020858174
7208960,247.75894812281166
7372800,254.66473203142218
7536640,327.07339098163146
7700480,259.8216873097798
7864320,274.6804178436157
8028160,228.70497294105425
8192000,262.33448762546067
8355840,302.6564201013954
8519680,249.2367674393052
8683520,237.211823461132
8847360,225.91450520198075
9011200,315.5598172367226
9175040,312.19496503504314
9338880,232.56239765164952
9502720,249.24029000493417
9666560,267.4159382249144
9830400,275.94241445026734
9994240,270.01882764737303
10158080,263.43412804172715
10321920,315.1037373151347
10485760,302.65610840924717
10649600,338.07746056510547
10813440,268.742495424349
10977280,314.47672193695
11141120,269.98489289911294
11304960,312.17873519854464
11468800,269.7031870181666
11632640,291.0291623739946
11796480,291.4785376538978
11960320,301.2360781825909
12124160,270.98188657738797
12288000,331.84792580750826
12451840,277.5567844173362
12615680,240.74196948667688
12779520,263.1416735703987
12943360,323.36212134312666
13107200,277.9942214896351
13271040,295.46186204163297
13434880,369.7482189988006
13598720,289.76392699189296
13762560,276.1758610942151
13926400,300.0661551926421
14090240,345.10331352029027
14254080,320.5550321396032
14417920,299.62543503403566
14581760,318.9892821669798
14745600,271.18992366323806
14909440,305.2610002769919
15073280,245.2789907698571
15237120,269.04063672983165
15400960,298.1869821874327
15564800,304.9156064224706
15728640,282.0316514161104
15892480,316.3782679396115
16056320,341.6067961815771
16220160,303.86438709471383
16384000,302.98506246477257
