timesteps,run0
0,-319.4765638378118
163840,-70.88295032872935
327680,42.567515368587216
491520,69.97235303076778
655360,91.78637333757403
819200,111.67408509111148
983040,118.74191740817436
1146880,121.94426759161357
1310720,142.29493088717473
1474560,154.02636065140172
1638400,183.68610278004843
1802240,167.8253731722824
1966080,151.86089713359758
2129920,193.68884588471877
2293760,189.62394518144225
2457600,175.0002039845862
2621440,229.4744741540768
2785280,195.5501420432002
2949120,212.97391093678215
3112960,220.69047341451676
3276800,224.93904029806106
3440640,235.5812764144283
3604480,237.053234086757
3768320,215.46234036275516
3932160,219.54446044752578
4096000,223.56102589368498
4259840,248.1480262612726
4423680,247.99331875501426
4587520,220.4257268922587
4751360,251.09116970857042
4915200,244.91169328815172
5079040,247.5761060140139
5242880,260.93806902724646
5406720,282.18167496099954
5570560,294.44485003461546
5734400,233.66362526408201
5898240,238.83722391507652
6062080,274.2071180112641
6225920,235.56295757247563
6389760,278.3433873705645
6553600,254.21993923061143
6717440,242.11212673900988
6881280,287.3918012014034
7045120,288.0634281334104
7208960,272.45352789786074
7372800,254.61586649183224
7536640,227.51772291915898
7700480,294.0176635444716
7864320,244.78102369071385
8028160,277.8321355839619
8192000,259.0742961134829
8355840,285.60965939596497
8519680,256.8893174828336
8683520,211.56635860919008
8847360,251.04586765276267
9011200,277.7268677450704
9175040,308.79456818452036
9338880,296.8276794104397
9502720,256.5355717767651
9666560,283.3752137516465
9830400,269.5479218875128
9994240,281.9161502641575
10158080,233.44878512684883
10321920,297.36732682667775
10485760,307.59279933574936
10649600,297.4065689759372
10813440,327.4980579928581
10977280,244.96378566613382
11141120,259.8902734356785
11304960,343.1098435535367
11468800,279.12254522666177
11632640,255.2838331278652
11796480,242.89459390402715
11960320,301.56323770067416
12124160,272.08922991876824
12288000,333.26885825383556
12451840,341.14193844811484
12615680,309.895425638953
12779520,300.6915803175159
12943360,338.838936776208
13107200,305.1041241132968
13271040,310.2346589975051
13434880,308.7292011562988
13598720,364.4428121263634
13762560,354.5607744605091
13926400,365.00949267178487
14090240,351.9881993410253
14254080,306.801630058285
14417920,310.5761314997871
14581760,306.73299737825965
14745600,303.4157539825707
14909440,351.1030290529033
15073280,376.3983293597758
15237120,323.2085580052262
15400960,285.1664750912632
15564800,304.60331422998007
15728640,278.1839394138819
15892480,332.8406215062071
16056320,279.62195248314066
16220160,308.46762384252895
16384000,308.5082995809487
