timesteps,run0
0,-253.2938846855381
163840,-77.52574258958415
327680,35.55161743297637
491520,80.60575089977395
655360,95.15517280685165
819200,109.56807972846387
983040,124.4822341484222
1146880,155.54635153005302
1310720,140.27724006781585
1474560,155.13307063982938
1638400,160.36441630013093
1802240,201.60083504351053
1966080,208.34251476875772
2129920,159.8841234238229
2293760,186.0946404086321
2457600,257.93520329933096
2621440,219.70437839216055
2785280,261.44157432357355
2949120,193.08504815147256
3112960,210.26906583265298
3276800,248.81744442700602
3440640,245.54515376083674
3604480,273.645933308691
3768320,246.24496033019267
3932160,269.7954610448917
4096000,247.68173276986144
4259840,216.59859266657907
4423680,222.2854485848149
4587520,239.06691275878612
4751360,253.51616815509323
4915200,270.95160707955677
5079040,237.9148795316072
5242880,242.98272405610265
5406720,233.05427188898568
5570560,243.5571815201921
5734400,243.2012602940141
5898240,260.6820318483583
6062080,261.1327580671601
6225920,274.4539279533679
6389760,286.7246906884456
6553600,280.17230817332563
6717440,268.97147981103706
6881280,225.4819467588605
7045120,276.94834352502886
7208960,231.25342324442238
7372800,253.23399481256786
7536640,259.8703505792822
7700480,256.87124484848346
7864320,214.77381839600812
8028160,265.8584993657369
8192000,292.32115659496446
8355840,279.6515588550086
8519680,288.6172516138664
8683520,268.4210335036029
8847360,297.19647830087433
9011200,271.31760588813125
9175040,293.8328660840989
9338880,342.3107499912568
9502720,258.512838317063
9666560,268.8406555040813
9830400,281.7794850171587
9994240,263.5363763342474
10158080,329.4084817473716
10321920,346.2865411090052
10485760,368.0213667061953
10649600,292.5215603681578
10813440,242.96322721689157
10977280,360.18945389365047
11141120,290.76177945420244
11304960,310.1710717571712
11468800,332.33848082856844
11632640,308.4130932170426
11796480,336.64449796279354
11960320,236.60591270440617
12124160,275.33023596099105
12288000,227.4505786094301
12451840,297.2968473950569
12615680,255.75110823881363
12779520,250.39387642476245
12943360,213.06177738476723
13107200,274.96318051775546
13271040,311.28661504737397
13434880,299.87306912170624
13598720,234.29295963863035
13762560,245.70603624173904
13926400,281.60792839630943
14090240,247.62065212156259
14254080,248.24239285030544
14417920,224.80608660229808
14581760,261.9149202614608
14745600,268.8850767922429
14909440,274.99220139175196
15073280,229.62532590626978
15237120,283.0020433449667
15400960,300.89979343057985
15564800,289.5261095339849
15728640,307.1884173581804
15892480,311.774000837753
16056320,282.84885971054615
16220160,285.9159320291808
16384000,326.1657367376919
