timesteps,run0
0,-9504.38884303629
32,-9729.971205531801
64,-9036.162730403446
96,-10103.498590359892
128,-10105.331057560214
160,-9644.781182334696
192,-9046.712671418794
224,-9285.38480617118
256,-10051.308474656053
288,-9246.705054980197
320,-8495.008989119135
