iterations,run0
0,-479.3566901993988
32,-498.0187741564529
64,-260.6558552211551
96,-1190.364790838223
128,-759.0676487390967
160,-1470.8244923175619
192,-471.33863096468673
224,-410.34623465269425
256,-1018.1644520621262
288,-809.7286917445874
320,-77.18103245060107
