timesteps,run0
0,-326.03981801688775
163840,-121.37500365073835
327680,11.614345994202035
491520,67.13431165574194
655360,118.10196077595559
819200,131.7290009080055
983040,168.8804276429035
1146880,197.83277240668318
1310720,261.36360711614446
1474560,276.9769926260126
1638400,294.5703709578704
1802240,257.65007113855313
1966080,334.699851925221
2129920,278.9749230026674
2293760,340.2628893256324
2457600,341.75402662389064
2621440,330.63051722281494
2785280,323.94889990870064
2949120,381.7228957446988
3112960,368.185741429347
3276800,399.8692578322483
3440640,422.8157035974136
3604480,400.885596060942
3768320,391.58872793401605
3932160,432.93805272709426
4096000,393.57514262884837
4259840,359.46026192176754
4423680,451.6206292629806
4587520,437.7512628828129
4751360,392.03571840037444
4915200,420.06931859088826
5079040,386.8370031372145
5242880,393.1744129691535
5406720,455.07798457540997
5570560,444.2049296664787
5734400,470.6133498043349
5898240,464.0963529687646
6062080,440.1269823888169
6225920,449.3051661757463
6389760,497.082936493602
6553600,443.69209158004674
6717440,423.6429863006998
6881280,460.6795317614495
7045120,447.8576471574487
7208960,454.14140375339593
7372800,404.9764246551968
7536640,430.494756758376
7700480,453.74119992110076
7864320,416.88026720381174
8028160,433.56378524362106
8192000,450.3121466077338
8355840,479.34248416534604
8519680,432.388464931441
8683520,389.13966052084936
8847360,500.5478181886023
9011200,437.9019883652642
9175040,356.67135077493674
9338880,421.1394706875687
9502720,458.4662157890705
9666560,455.6713687695604
9830400,437.45801176530773
9994240,439.67774614506
10158080,425.5180261555604
10321920,461.9131019578439
10485760,422.7435003001873
10649600,442.43692958784965
10813440,387.97577283398954
10977280,422.65926364256757
11141120,425.7081206715168
11304960,528.4678865096805
11468800,455.86455055787934
11632640,478.86124483973947
11796480,449.05359871300755
11960320,403.2815504467684
12124160,492.9782615484495
12288000,541.6612193446078
12451840,471.9099332704304
12615680,445.88856400084626
12779520,527.0457562713796
12943360,431.06729042605764
13107200,487.8103119157695
13271040,454.2398475136187
13434880,414.5164786954929
13598720,371.70547816107614
13762560,500.94995598447895
13926400,489.8632669477907
14090240,467.22390358357296
14254080,476.17198179458586
14417920,431.125028116316
14581760,489.1318611787714
14745600,455.64368649657774
14909440,476.44870156163546
15073280,474.89886408638444
15237120,404.3138570252777
15400960,382.8175977626127
15564800,467.5666123652397
15728640,429.2473133544391
15892480,419.5949429745743
16056320,453.75581872653396
16220160,478.61421870747944
16384000,458.12589488001294
