timesteps,run0
0,-308.3004953686423
163840,-82.53892534304165
327680,35.94116512201383
491520,106.57851957379991
655360,148.59349288650318
819200,139.52900366768614
983040,185.73618152453506
1146880,250.4510534986876
1310720,235.20277346837756
1474560,271.30126881656037
1638400,272.5167143092392
1802240,268.1813451757761
1966080,281.71854974908314
2129920,279.50807827382926
2293760,307.8458142761244
2457600,334.4472456206037
2621440,323.04665188093225
2785280,308.326003417315
2949120,364.81950215958085
3112960,382.23630639694045
3276800,342.54190744192164
3440640,310.1046063531001
3604480,351.08821204235454
3768320,335.4054600503475
3932160,304.59290224374723
4096000,358.09138948547394
4259840,323.33639100312524
4423680,306.54686473265673
4587520,348.82073210696257
4751360,391.6089028174465
4915200,336.83643933276136
5079040,360.820959663364
5242880,335.71788852545495
5406720,347.4575445516196
5570560,342.79414080931735
5734400,348.9728779404449
5898240,290.6254069746185
6062080,357.8150231482884
6225920,335.26137313512396
6389760,319.21411224041265
6553600,352.44946953950574
6717440,343.9353111490813
6881280,342.9130032510948
7045120,330.66620717026234
7208960,342.99471082882263
7372800,340.15693266361603
7536640,312.99798385255457
7700480,312.5810950126957
7864320,301.1546601527732
8028160,340.5432972126642
8192000,334.55105993053405
8355840,371.5540894459403
8519680,313.1421977385546
8683520,343.44195140896426
8847360,353.6169661466561
9011200,333.53745501425436
9175040,369.05993427784904
9338880,369.7889223814249
9502720,386.8190259189857
9666560,388.43546859672074
9830400,370.3934531583591
9994240,337.0695807148053
10158080,379.71454742432195
10321920,330.42597517530595
10485760,382.46593243304864
10649600,355.3210171147421
10813440,370.89457388795023
10977280,326.29692746960666
11141120,317.23529566039247
11304960,318.8954752323406
11468800,348.2276118576747
11632640,341.66136958799234
11796480,370.47897616784326
11960320,387.265481992867
12124160,345.2976048865965
12288000,307.1892487428138
12451840,376.706604332319
12615680,339.92017440067565
12779520,381.2691651851077
12943360,353.5284051749754
13107200,379.2542523494834
13271040,325.59997887060064
13434880,359.63762437157857
13598720,368.7598026580923
13762560,321.0048317130708
13926400,367.4803172351393
14090240,358.5836708652314
14254080,400.20949070988604
14417920,352.58551504631976
14581760,377.5497780757626
14745600,386.6966621675121
14909440,348.5105623849203
15073280,362.68420661625237
15237120,416.10756432756074
15400960,367.07141628907345
15564800,364.59768314118617
15728640,357.08826415650594
15892480,350.487533786225
16056320,362.7510217581864
16220160,356.43912742723273
16384000,369.14593412882783
