timesteps,run0
0,18.990827850879
81920,105.74069172826366
163840,119.52396034284865
245760,119.04737559651042
327680,97.85781235745252
409600,154.46384302626686
491520,137.27938824011352
573440,175.87882093635324
655360,196.73571363404682
737280,130.93955664087267
819200,132.23930290433333
901120,132.37888789217425
983040,122.26676372356873
1064960,132.52392606217143
1146880,144.46521459578744
1228800,125.31959846597091
1310720,172.73940371759525
1392640,198.11486707498756
1474560,184.68922946185475
1556480,170.15153546730826
1638400,222.59913293350797
1720320,282.47104532044415
1802240,170.75775691587967
1884160,104.36912182604087
1966080,150.34988645681224
2048000,154.46588830932845
2129920,229.0471954110512
2211840,237.33907445698395
2293760,292.5807002919673
2375680,203.01089339016957
2457600,301.4341853829692
2539520,237.6192172209875
2621440,258.22392540177015
2703360,478.0256097573561
2785280,311.07465938158293
2867200,279.20938235680876
2949120,160.50357855379335
3031040,241.34278070235192
3112960,296.6794257356832
3194880,344.2439004180636
3276800,413.10809814433975
3358720,406.3897385001955
3440640,212.8852320344919
3522560,284.682587540715
3604480,264.9956100181742
3686400,405.0279253420322
3768320,414.2879205628008
3850240,207.0849401360006
3932160,285.8461451751656
4014080,465.44083024574894
4096000,362.52467774935224
4177920,376.19051927266264
4259840,622.4934475282533
4341760,540.0872903018231
4423680,552.8596643468893
4505600,472.63877588119925
4587520,584.4665469886544
4669440,424.9879298279475
4751360,604.8394690402532
4833280,593.6293834912983
4915200,550.9563261885294
4997120,488.78503877655265
5079040,515.9856543064539
5160960,581.2623010843319
5242880,525.2545166796428
5324800,526.3355378819692
5406720,451.09782207483545
5488640,484.3767233135363
5570560,631.2062144587394
5652480,612.6230508447645
5734400,598.6773107088505
5816320,607.821699341214
5898240,422.3725906143363
5980160,665.6928584004315
6062080,610.2356738443899
6144000,599.6153125356282
6225920,718.3259774593007
6307840,553.3642669342528
6389760,786.9138106423812
6471680,705.4695002898558
6553600,645.1577430277725
6635520,639.024147920611
6717440,749.7713919807744
6799360,671.3533777021271
6881280,577.0198322104892
6963200,431.3516519148945
7045120,475.3606023427232
7127040,627.2995245114822
7208960,671.3924061642429
7290880,641.7663665832054
7372800,635.7400445714688
7454720,439.89931616072374
7536640,575.0569312831893
7618560,599.7031957913774
7700480,709.7514202364075
7782400,752.7208396257273
7864320,719.5351172337122
7946240,783.5627024575823
8028160,756.5988015531685
8110080,627.2776804823801
8192000,736.794442582723
8273920,636.6813255842463
8355840,745.4592675699172
8437760,680.0420003590284
8519680,547.8134660203722
8601600,661.6493078507408
8683520,641.0616523028235
8765440,724.976180630809
8847360,614.7909644407978
8929280,680.5716992793554
9011200,532.846020472833
9093120,808.5657164964081
9175040,714.8681667934246
9256960,690.0886008498877
9338880,838.3346953371644
9420800,801.2764865691022
9502720,628.6626457143223
9584640,784.1068740707834
9666560,825.888873080235
9748480,780.3287626566919
9830400,795.3140661696375
9912320,770.9849508946533
9994240,636.7580808366416
10076160,754.3303714670402
10158080,547.0562887296617
10240000,565.901266900889
10321920,451.6497359511468
10403840,756.4199747158772
10485760,760.5484900757557
10567680,702.7471649737014
10649600,803.3673278219862
10731520,817.9909774948887
10813440,742.4404274882633
10895360,821.0964083281021
10977280,688.2927595914205
11059200,801.9552264254551
11141120,765.8289624229492
11223040,674.6518301157764
11304960,853.7847736015318
11386880,612.1315011600977
11468800,841.8868598458507
11550720,778.0976525263324
11632640,857.3824942662388
11714560,896.2456620477607
11796480,779.0732702178898
11878400,849.2191919535279
11960320,531.6124208917678
12042240,800.1376371144468
12124160,812.048312577342
12206080,746.2647900992383
12288000,618.6544824360337
12369920,616.7946608379539
12451840,619.3933976313372
12533760,705.4947506172464
12615680,838.0695008927862
12697600,476.69995997777806
12779520,583.5475342304919
12861440,637.634248807774
12943360,613.7564045426905
13025280,556.6658347637796
13107200,555.2789809574239
13189120,645.3766900415015
13271040,714.8082630271875
13352960,794.9752736246558
13434880,654.8606119960491
13516800,693.8509479614216
13598720,687.680346599678
13680640,689.646700327755
13762560,803.0167152626562
13844480,702.1769790356213
13926400,631.7368819467363
14008320,766.917084157791
14090240,769.3990636202917
14172160,833.8045399043972
14254080,809.529815236545
14336000,663.8905639377411
14417920,824.994423823549
14499840,657.233546545204
14581760,654.217990220593
14663680,583.9225028304737
14745600,657.8042321855711
14827520,681.3343598239123
14909440,686.2571721894727
14991360,746.5062014189099
15073280,583.8856590220122
15155200,637.2153512199337
15237120,551.3433501099993
15319040,742.4641365905131
15400960,690.2603690468997
15482880,776.7682696594078
15564800,893.983634836393
15646720,846.9971803393659
15728640,708.6852735804067
15810560,742.9294119679148
15892480,782.5874105085546
15974400,776.5590333755937
16056320,819.0883790355895
16138240,803.3955608392715
16220160,582.1010461913048
16302080,794.9312823867689
16384000,684.0045895242091
16465920,843.9667358725202
16547840,732.6917603215884
16629760,658.8628211674569
16711680,779.711218938233
16793600,732.7547196845347
16875520,765.2185499227052
16957440,705.4567208417637
17039360,750.2140102633899
17121280,894.2902800779729
17203200,786.6023289029206
17285120,730.9927407196299
17367040,826.9118696698905
17448960,590.3682079132325
17530880,673.0015033948773
17612800,654.7401828219324
17694720,725.804172186252
17776640,546.4119983337599
17858560,596.6314970847224
17940480,612.0792415295873
18022400,748.1580073662577
18104320,535.1162169287674
18186240,597.7835685069016
18268160,539.8150210313189
18350080,552.0615378611235
18432000,835.2426772668284
18513920,646.0697703831858
18595840,787.2191339512151
18677760,610.9545026673118
18759680,678.3898253037792
18841600,476.0142595894209
18923520,543.1966732715003
19005440,541.9038736707901
19087360,714.5443044629462
19169280,715.8372571920258
19251200,763.7502766981222
19333120,669.4353024871754
19415040,633.9643696133353
19496960,671.0888854756425
19578880,744.5970296113246
19660800,589.5537191992784
19742720,823.9965342634057
19824640,697.1041249632193
19906560,646.1306965823015
19988480,860.0974305387517
20070400,692.3893758219176
20152320,716.0021653480915
20234240,812.5730236734072
20316160,711.5628888369941
20398080,822.8894829672892
20480000,596.6487993553344
